age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,owns_car_missing,no_of_children_missing,no_of_days_employed_missing,total_family_members_missing,migrant_worker_missing,yearly_debt_payments_missing,credit_score_missing,actual_target
46.000000,0.000000,1.000000,1.000000,0.000000,216262.812500,3374.000000,2.000000,2.000000,1.000000,27398.220703,78258.398438,16.000000,708.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
35.000000,0.000000,0.000000,1.000000,1.000000,323729.562500,5257.000000,11.000000,3.000000,0.000000,48532.839844,68912.531250,33.000000,753.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
30.000000,1.000000,0.000000,0.000000,0.000000,163571.453125,3353.000000,17.000000,2.000000,0.000000,31380.669922,48048.609375,85.000000,880.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
36.000000,1.000000,0.000000,0.000000,1.000000,222642.796875,948.000000,8.000000,3.000000,0.000000,20654.419922,73345.828125,60.000000,876.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
49.000000,1.000000,0.000000,1.000000,3.000000,312875.781250,370.000000,8.000000,5.000000,1.000000,67666.539062,40671.101562,3.000000,776.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
46.000000,0.000000,0.000000,1.000000,0.000000,287132.437500,2330.000000,3.000000,1.000000,0.000000,45428.691406,100030.281250,0.000000,897.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
43.000000,1.000000,1.000000,1.000000,0.000000,153947.250000,2274.000000,14.000000,2.000000,0.000000,27912.210938,19966.880859,29.000000,673.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
55.000000,0.000000,0.000000,1.000000,0.000000,145969.500000,571.000000,8.000000,2.000000,0.000000,42144.070312,30195.929688,74.000000,651.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
34.000000,0.000000,0.000000,1.000000,1.000000,154322.593750,4106.000000,10.000000,2.000000,0.000000,34679.371094,24972.560547,85.000000,932.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,0.000000,1.000000,1.000000,0.000000,258048.015625,4401.000000,10.000000,2.000000,0.000000,52768.058594,76750.406250,6.000000,729.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,0.000000,0.000000,0.000000,0.000000,237298.562500,365240.000000,17.000000,2.000000,0.000000,30019.529297,28468.320312,88.000000,814.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
54.000000,0.000000,0.000000,1.000000,1.000000,94478.703125,2611.000000,11.000000,3.000000,0.000000,8759.650391,31544.630859,86.000000,623.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
54.000000,1.000000,1.000000,1.000000,0.000000,201912.093750,1032.000000,8.000000,2.000000,1.000000,39776.371094,46597.820312,58.000000,763.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
36.000000,0.000000,0.000000,1.000000,0.000000,170242.703125,351.000000,3.000000,2.000000,0.000000,18084.400391,27651.789062,45.000000,704.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
23.000000,0.000000,0.000000,0.000000,0.000000,211206.953125,3119.000000,14.000000,2.000000,0.000000,35614.468750,48663.429688,82.000000,673.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
31.000000,0.000000,0.000000,1.000000,1.000000,377898.562500,1522.000000,17.000000,2.000000,0.000000,41180.910156,94566.242188,78.000000,723.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
36.000000,0.000000,1.000000,0.000000,0.000000,267468.781250,1358.000000,14.000000,2.000000,0.000000,25142.310547,32279.419922,19.000000,929.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
29.000000,1.000000,1.000000,0.000000,0.000000,444802.531250,244.000000,10.000000,2.000000,0.000000,84377.593750,54272.531250,64.000000,770.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
49.000000,1.000000,1.000000,1.000000,0.000000,245218.734375,1304.000000,4.000000,2.000000,0.000000,25559.470703,56369.929688,14.000000,863.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
24.000000,0.000000,0.000000,1.000000,0.000000,310203.562500,365241.000000,17.000000,2.000000,0.000000,42880.710938,107104.468750,46.000000,830.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
28.000000,0.000000,1.000000,1.000000,2.000000,279648.031250,1155.000000,0.000000,4.000000,0.000000,17285.630859,31557.859375,61.000000,789.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
24.000000,0.000000,1.000000,1.000000,0.000000,125742.437500,8240.000000,8.000000,2.000000,0.000000,20436.919922,27103.550781,50.000000,785.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
36.000000,0.000000,0.000000,1.000000,2.000000,72670.492188,116.000000,8.000000,4.000000,0.000000,13052.089844,18359.410156,0.000000,769.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
50.000000,0.000000,0.000000,1.000000,1.000000,211170.968750,1072.000000,10.000000,3.000000,0.000000,60048.878906,52891.878906,69.000000,765.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
38.000000,0.000000,0.000000,1.000000,0.000000,66300.953125,365247.000000,17.000000,1.000000,0.000000,18084.150391,23227.919922,61.000000,653.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
54.000000,0.000000,1.000000,1.000000,1.000000,141192.484375,1234.000000,11.000000,3.000000,0.000000,29238.330078,47919.101562,21.000000,753.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
23.000000,0.000000,0.000000,1.000000,1.000000,74623.320312,1167.000000,14.000000,2.000000,0.000000,7163.516113,12535.669922,86.000000,917.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
46.000000,0.000000,0.000000,1.000000,0.000000,128357.929688,365241.000000,17.000000,2.000000,0.000000,43977.910156,18645.250000,64.000000,693.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
55.000000,0.000000,0.000000,1.000000,0.000000,140057.656250,147544.593750,17.000000,1.000000,0.000000,15141.049805,31422.480469,40.000000,817.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0
30.000000,0.000000,0.000000,0.000000,1.000000,137518.453125,2818.000000,8.000000,3.000000,0.000000,15171.040039,32219.369141,89.000000,720.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
52.000000,0.000000,1.000000,1.000000,1.000000,201351.687500,1265.000000,14.000000,3.000000,1.000000,24926.529297,42682.429688,50.000000,814.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
27.000000,0.000000,0.000000,1.000000,2.000000,259519.718750,116.000000,3.000000,4.000000,0.000000,38961.378906,54764.429688,76.000000,830.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,1.000000,1.000000,1.000000,1.000000,190640.953125,585.000000,16.000000,3.000000,1.000000,29204.710938,21569.039062,85.000000,857.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
28.000000,1.000000,1.000000,1.000000,0.000000,201877.859375,1064.000000,4.000000,2.000000,0.000000,56049.351562,25680.820312,35.000000,801.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
24.000000,0.000000,0.000000,1.000000,0.000000,120871.828125,4522.000000,0.000000,2.000000,0.000000,27691.449219,39485.328125,89.000000,934.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,0.000000,0.000000,1.000000,1.000000,267443.750000,1246.000000,12.000000,3.000000,0.000000,53892.320312,39412.359375,32.000000,881.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
43.000000,0.000000,0.000000,1.000000,0.000000,275839.406250,365249.000000,17.000000,1.000000,0.000000,34510.300781,83428.007812,93.000000,935.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
27.000000,0.000000,0.000000,1.000000,0.000000,201849.093750,3693.000000,3.000000,2.000000,0.000000,24275.320312,26794.679688,94.000000,662.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
29.000000,0.000000,0.000000,1.000000,0.000000,347048.875000,365251.000000,17.000000,2.000000,0.000000,75819.242188,55543.839844,11.000000,705.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
38.000000,0.000000,1.000000,1.000000,2.000000,81721.687500,2651.000000,14.000000,4.000000,0.000000,11406.860352,9934.650391,98.000000,870.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
37.000000,0.000000,0.000000,1.000000,0.000000,463520.062500,365243.000000,17.000000,1.000000,0.000000,53054.550781,60377.570312,97.000000,750.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
47.000000,0.000000,0.000000,1.000000,0.000000,168568.125000,365242.000000,17.000000,2.000000,0.000000,17358.320312,25932.070312,47.000000,828.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
30.000000,1.000000,1.000000,1.000000,1.000000,290242.062500,983.000000,8.000000,3.000000,1.000000,25369.449219,49098.519531,60.000000,752.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
29.000000,0.000000,0.000000,0.000000,0.000000,287173.062500,556.000000,10.000000,2.000000,0.000000,20847.949219,60474.039062,84.000000,804.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,1.000000,0.000000,1.000000,1.000000,388456.343750,836.000000,4.000000,3.000000,0.000000,42660.828125,69228.953125,90.000000,746.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
35.000000,0.000000,0.000000,1.000000,0.000000,202200.515625,4799.000000,8.000000,2.000000,0.000000,50450.300781,28911.060547,51.000000,892.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
37.000000,0.000000,0.000000,0.000000,0.000000,112565.937500,365247.000000,17.000000,2.000000,0.000000,8061.979980,35100.441406,55.000000,663.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
49.000000,1.000000,0.000000,1.000000,0.000000,225941.906250,1049.000000,8.000000,2.000000,1.000000,18395.439453,34562.660156,76.000000,919.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
30.000000,0.000000,0.000000,1.000000,0.000000,227766.578125,365248.000000,17.000000,2.000000,0.000000,32407.429688,62240.781250,30.000000,838.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
44.000000,0.000000,0.000000,1.000000,0.000000,83385.109375,11351.000000,14.000000,2.000000,0.000000,28751.779297,28501.849609,79.000000,804.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
33.000000,0.000000,0.000000,1.000000,1.000000,238186.484375,1856.000000,0.000000,3.000000,0.000000,42975.699219,46848.699219,64.000000,943.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,0.000000,1.000000,1.000000,0.000000,369138.156250,365241.000000,17.000000,2.000000,0.000000,60821.730469,64599.910156,23.000000,901.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
43.000000,0.000000,0.000000,1.000000,0.000000,53741.718750,365247.000000,17.000000,2.000000,0.000000,16706.460938,9097.268555,17.000000,754.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
55.000000,0.000000,0.000000,1.000000,0.000000,59699.371094,365241.000000,17.000000,1.000000,0.000000,13643.240234,9097.268555,31.000000,867.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
30.000000,0.000000,1.000000,0.000000,0.000000,219773.406250,2256.000000,17.000000,2.000000,0.000000,16868.460938,58695.230469,39.000000,832.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
49.000000,0.000000,0.000000,0.000000,0.000000,201415.859375,365243.000000,17.000000,2.000000,0.000000,22713.609375,71061.531250,51.000000,907.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
50.000000,0.000000,0.000000,0.000000,1.000000,127749.039062,1582.000000,3.000000,3.000000,0.000000,24687.619141,33691.531250,18.000000,921.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
48.000000,0.000000,0.000000,1.000000,0.000000,252916.031250,365247.000000,17.000000,2.000000,0.000000,27433.960938,55444.039062,54.000000,773.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
39.000000,0.000000,1.000000,1.000000,0.000000,238610.421875,2333.000000,17.000000,2.000000,0.000000,33943.351562,27524.269531,70.000000,921.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,0.000000,0.000000,0.000000,0.000000,241131.656250,3330.000000,8.000000,1.000000,0.000000,47210.828125,66229.820312,96.000000,784.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
27.000000,1.000000,0.000000,1.000000,0.000000,64209.199219,365252.000000,17.000000,1.000000,0.000000,26726.429688,9097.268555,82.000000,588.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
30.000000,0.000000,0.000000,1.000000,0.000000,160736.203125,365243.000000,17.000000,2.000000,0.000000,65156.609375,36679.550781,32.000000,904.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
28.000000,0.000000,0.000000,1.000000,0.000000,111485.171875,1481.000000,14.000000,1.000000,1.000000,14409.349609,23515.179688,6.000000,879.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
39.000000,0.000000,0.000000,0.000000,0.000000,215298.437500,10749.000000,8.000000,2.000000,1.000000,39414.148438,31739.919922,54.000000,731.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
53.000000,1.000000,1.000000,0.000000,0.000000,316751.312500,4586.000000,8.000000,2.000000,0.000000,44976.148438,34066.589844,87.000000,812.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
29.000000,1.000000,1.000000,1.000000,0.000000,233323.437500,5126.000000,8.000000,2.000000,0.000000,28259.720703,34321.738281,45.000000,730.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
40.000000,1.000000,0.000000,0.000000,0.000000,221106.187500,3666.000000,8.000000,1.000000,1.000000,31151.240234,67000.359375,74.000000,569.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
35.000000,1.000000,1.000000,1.000000,1.000000,405277.531250,3671.000000,4.000000,3.000000,0.000000,9606.740234,56645.609375,4.000000,942.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
36.000000,0.000000,0.000000,1.000000,0.000000,345807.437500,9220.000000,10.000000,1.000000,0.000000,31904.160156,58150.390625,14.000000,668.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
36.000000,0.000000,1.000000,1.000000,0.000000,380205.562500,8078.000000,10.000000,1.000000,0.000000,39245.511719,75818.976562,33.000000,861.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
48.000000,0.000000,0.000000,0.000000,0.000000,148270.859375,906.000000,8.000000,2.000000,0.000000,42185.699219,50572.761719,54.000000,932.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
29.000000,1.000000,0.000000,1.000000,0.000000,492290.875000,991.000000,10.000000,2.000000,0.000000,51630.511719,145102.296875,57.000000,687.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
46.000000,1.000000,0.000000,0.000000,0.000000,214704.843750,1457.000000,17.000000,2.000000,0.000000,22880.359375,50838.441406,57.000000,908.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
37.000000,0.000000,0.000000,1.000000,1.000000,116013.570312,4153.000000,3.000000,3.000000,0.000000,41757.628906,35823.269531,51.000000,914.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
48.000000,0.000000,1.000000,1.000000,0.000000,210804.515625,3748.000000,17.000000,2.000000,0.000000,33826.210938,31851.390625,45.000000,792.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
40.000000,0.000000,1.000000,1.000000,2.000000,195268.156250,1138.000000,14.000000,4.000000,1.000000,53143.558594,49593.359375,76.000000,670.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
53.000000,0.000000,0.000000,1.000000,0.000000,119513.593750,365249.000000,17.000000,1.000000,0.000000,30747.460938,16984.140625,45.000000,843.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
39.000000,1.000000,0.000000,1.000000,1.000000,81471.148438,2706.000000,4.000000,3.000000,1.000000,13754.120117,10089.440430,70.000000,661.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
39.000000,0.000000,0.000000,0.000000,2.000000,76091.937500,2690.000000,3.000000,4.000000,0.000000,11527.500000,17207.419922,76.000000,752.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
50.000000,1.000000,1.000000,1.000000,0.000000,197225.171875,349.000000,8.000000,2.000000,0.000000,59069.718750,39977.851562,60.000000,724.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
44.000000,1.000000,0.000000,1.000000,0.000000,86476.960938,365240.000000,17.000000,2.000000,0.000000,14941.799805,26074.390625,10.000000,651.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
43.000000,0.000000,0.000000,1.000000,2.000000,141320.750000,4779.000000,8.000000,4.000000,0.000000,7915.240234,22062.849609,83.000000,894.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
46.000000,1.000000,1.000000,1.000000,1.000000,148090.656250,732.000000,8.000000,3.000000,1.000000,14570.730469,35584.269531,13.000000,750.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,0.000000,0.000000,0.000000,1.000000,247283.875000,945.000000,0.000000,3.000000,0.000000,50437.128906,92285.421875,0.000000,794.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
40.000000,1.000000,0.000000,0.000000,0.000000,201826.453125,1181.000000,8.000000,2.000000,0.000000,38034.378906,21254.789062,28.000000,840.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
27.000000,1.000000,1.000000,0.000000,2.000000,289944.031250,251.000000,4.000000,4.000000,0.000000,41629.109375,65330.179688,11.000000,734.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
27.000000,1.000000,0.000000,1.000000,2.000000,165106.140625,3945.000000,8.000000,4.000000,0.000000,33965.550781,55119.398438,87.000000,933.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
42.000000,0.000000,0.000000,1.000000,0.000000,274197.375000,2482.000000,17.000000,2.000000,0.000000,38426.128906,52115.441406,18.000000,701.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
26.000000,0.000000,0.000000,1.000000,0.000000,87838.148438,365243.000000,17.000000,2.000000,0.000000,7163.516113,33849.511719,93.000000,884.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
36.000000,0.000000,0.000000,1.000000,0.000000,189409.234375,2414.000000,1.000000,1.000000,0.000000,34838.570312,71763.382812,38.000000,715.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
26.000000,1.000000,1.000000,1.000000,2.000000,148159.156250,3929.000000,8.000000,4.000000,1.000000,35000.839844,38818.351562,23.000000,800.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
55.000000,1.000000,1.000000,1.000000,0.000000,299612.875000,3129.000000,17.000000,2.000000,1.000000,68145.093750,64455.750000,80.000000,724.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
23.000000,0.000000,0.000000,1.000000,0.000000,375778.218750,3868.000000,17.000000,2.000000,1.000000,33370.941406,114871.898438,73.000000,861.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
55.000000,1.000000,1.000000,1.000000,1.000000,157817.375000,1792.000000,4.000000,3.000000,0.000000,41348.488281,24483.689453,6.000000,731.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
23.000000,1.000000,0.000000,1.000000,1.000000,110392.640625,116.000000,8.000000,3.000000,1.000000,15888.459961,16528.390625,93.000000,617.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
24.000000,1.000000,0.000000,1.000000,0.000000,133269.796875,4003.000000,4.000000,2.000000,0.000000,23593.880859,44186.539062,77.000000,681.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
41.000000,0.000000,0.000000,1.000000,1.000000,181160.843750,1604.000000,10.000000,2.000000,0.000000,35525.031250,24074.140625,75.000000,870.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
46.000000,0.000000,0.000000,1.000000,0.000000,255583.703125,2928.000000,8.000000,2.000000,1.000000,55006.378906,43281.761719,28.000000,905.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
27.000000,0.000000,0.000000,1.000000,0.000000,225577.140625,10228.000000,8.000000,2.000000,0.000000,9747.450195,37850.601562,6.000000,679.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
35.000000,1.000000,0.000000,1.000000,0.000000,209064.953125,865.000000,3.000000,2.000000,0.000000,46655.460938,45039.058594,29.000000,790.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
45.000000,0.000000,0.000000,1.000000,0.000000,94411.656250,2185.000000,17.000000,1.000000,1.000000,11468.580078,17064.160156,52.000000,727.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
44.000000,1.000000,1.000000,0.000000,0.000000,218506.734375,467.000000,4.000000,1.000000,0.000000,57697.789062,37588.210938,76.000000,874.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
29.000000,1.000000,1.000000,0.000000,1.000000,158747.750000,2026.000000,10.000000,3.000000,0.000000,28478.070312,48920.988281,49.000000,728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
32.000000,1.000000,1.000000,1.000000,0.000000,577901.500000,564.000000,10.000000,2.000000,0.000000,60371.140625,145102.296875,94.000000,718.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
51.000000,0.000000,0.000000,1.000000,0.000000,82307.312500,365243.000000,17.000000,1.000000,0.000000,14786.919922,28734.449219,13.000000,693.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
25.000000,0.000000,0.000000,1.000000,0.000000,289486.218750,1046.000000,10.000000,2.000000,0.000000,72453.460938,30572.119141,20.000000,697.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
48.000000,0.000000,0.000000,0.000000,0.000000,170277.093750,515.000000,2.000000,1.000000,0.000000,24265.009766,28851.160156,30.000000,833.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
39.000000,1.000000,1.000000,1.000000,1.200000,308202.250000,1876.000000,4.000000,1.000000,0.000000,10424.519531,110339.632812,82.000000,601.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
38.000000,0.000000,0.000000,1.000000,0.000000,314236.218750,671.000000,11.000000,2.000000,0.000000,27298.320312,98557.250000,22.000000,736.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
40.000000,0.000000,0.000000,1.000000,0.000000,124564.859375,1763.000000,14.000000,1.000000,0.000000,24557.060547,23618.539062,42.000000,893.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
33.000000,1.000000,0.000000,1.000000,0.000000,104613.593750,245.000000,9.000000,1.000000,1.000000,29354.519531,32284.230469,88.000000,774.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
48.000000,0.000000,1.000000,0.000000,0.000000,143551.468750,365241.000000,17.000000,1.000000,0.000000,35223.601562,31836.480469,11.000000,841.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
25.000000,0.000000,0.000000,1.000000,0.000000,68559.718750,3546.000000,1.000000,2.000000,0.000000,12656.269531,10394.280273,89.000000,575.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
38.000000,1.000000,1.000000,1.000000,0.000000,162727.812500,1005.000000,17.000000,2.000000,1.000000,15601.639648,49003.351562,42.000000,710.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
