age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,owns_car_missing,no_of_children_missing,no_of_days_employed_missing,total_family_members_missing,migrant_worker_missing,yearly_debt_payments_missing,credit_score_missing,actual_target
-1.571827,0.000000,0.000000,1.000000,-0.592032,2.016821,-0.481452,10.000000,-1.282343,0.000000,1.342127,0.817222,90.000000,-0.805245,0.000000,0.000000,9.159681,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.571827,0.000000,0.000000,1.000000,-0.592032,-0.223546,-0.460799,17.000000,-0.173202,0.000000,-0.127047,-0.485292,14.000000,-0.266440,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,0.000000,0.000000,0.000000,0.823086,-0.059524,-0.464635,3.000000,0.935939,0.000000,-0.203483,-0.384377,94.000000,0.581679,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.000190,0.000000,0.000000,0.000000,-0.592032,0.929809,2.140444,17.000000,-0.173202,0.000000,0.535736,0.521590,33.000000,-0.994825,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,0.000000,0.000000,0.000000,-0.592032,1.483260,-0.449746,10.000000,-0.173202,0.000000,0.083921,3.335434,44.000000,-0.944936,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,0.000000,0.000000,1.000000,-0.592032,-1.005448,2.140429,17.000000,-1.282343,0.000000,-0.872224,-1.081076,48.000000,0.252409,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.209741,0.000000,0.000000,0.000000,-0.592032,-0.828577,-0.486928,14.000000,-0.173202,0.000000,-1.297882,-0.899512,13.000000,1.549532,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.152724,0.000000,0.000000,1.000000,-0.592032,1.222652,-0.476580,14.000000,-1.282343,0.000000,-0.993569,-0.327196,94.000000,1.519599,0.000000,0.000000,-0.109174,7.662127,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.152344,0.000000,0.000000,1.000000,-0.592032,0.193122,2.140480,17.000000,-1.282343,0.000000,0.484784,0.420691,17.000000,-1.304139,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,1.000000,1.000000,0.000000,-0.592032,-0.170381,-0.479898,17.000000,-0.173202,1.000000,-0.128945,0.246486,77.000000,-0.216551,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.000190,0.000000,0.000000,1.000000,-0.592032,-0.396151,-0.474695,16.000000,-1.282343,0.000000,-0.722573,-0.576930,81.000000,-2.531417,1.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-0.733620,1.000000,1.000000,1.000000,-0.592032,3.858207,-0.476566,4.000000,-0.173202,0.000000,0.179330,3.065910,86.000000,0.821148,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.000190,1.000000,1.000000,0.000000,-0.592032,0.001876,-0.478890,4.000000,-0.173202,0.000000,0.471452,-0.023120,51.000000,-1.244272,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.628845,1.000000,0.000000,0.000000,-0.592032,-0.552630,-0.438182,1.000000,-0.173202,0.000000,0.644697,0.329801,28.000000,-0.675533,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.571827,0.000000,0.000000,0.000000,0.823086,-1.231539,-0.452171,11.000000,0.935939,0.000000,-1.227545,-1.267899,7.000000,1.549532,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.628845,0.000000,1.000000,1.000000,0.823086,0.356538,-0.474508,6.000000,0.935939,0.000000,0.717090,-0.514069,32.000000,0.571701,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,0.000000,0.000000,0.000000,-0.592032,0.310598,2.140472,17.000000,-0.173202,0.000000,1.105535,-0.601868,39.000000,-0.326308,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,0.000000,0.000000,1.000000,-0.592032,-1.109175,-0.467952,8.000000,-0.173202,0.000000,-1.181905,-1.271215,20.000000,-0.635622,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,0.000000,0.000000,1.000000,-0.592032,-0.415863,-0.485777,14.000000,-0.173202,0.000000,0.087508,-0.266546,83.000000,-2.271992,1.000000,1.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
0.838017,0.000000,0.000000,1.000000,-0.592032,0.569091,-0.453697,17.000000,-0.173202,1.000000,1.201614,-0.415372,1.000000,0.092763,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.838396,0.000000,0.000000,1.000000,0.823086,-0.030418,-0.479401,14.000000,0.935939,0.000000,0.042039,-0.666480,52.000000,0.960838,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.466671,1.000000,1.000000,1.000000,-0.592032,2.587301,-0.465916,8.000000,-0.173202,0.000000,1.579910,2.145118,21.000000,-0.166662,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.676223,0.000000,0.000000,1.000000,-0.592032,0.314795,-0.479279,2.000000,-1.282343,0.000000,0.280166,-0.406121,55.000000,0.162608,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.152344,0.000000,0.000000,0.000000,-0.592032,-0.992154,2.140415,17.000000,-0.173202,0.000000,0.335112,-0.684112,54.000000,-0.346263,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,1.000000,0.000000,1.000000,0.823086,0.037870,-0.469787,17.000000,-0.173202,0.000000,0.691802,0.263505,12.000000,-0.396153,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.943172,0.000000,1.000000,0.000000,0.823086,-0.387591,-0.481387,3.000000,0.935939,0.000000,0.770532,-0.525661,71.000000,-1.503696,1.000000,1.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-0.524069,0.000000,0.000000,1.000000,-0.592032,-1.048773,2.140444,17.000000,-1.282343,0.000000,-1.051172,-1.126678,88.000000,-0.336285,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,1.000000,1.000000,0.000000,-0.592032,0.197291,-0.486719,8.000000,-0.173202,0.000000,0.101781,0.303369,99.000000,0.392099,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.942792,1.000000,1.000000,0.000000,-0.592032,0.117986,-0.479358,17.000000,-0.173202,1.000000,0.021326,-0.508600,49.000000,0.342210,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.209741,1.000000,1.000000,1.000000,2.238204,-0.496298,-0.463642,8.000000,2.045080,0.000000,-0.116553,0.214689,76.000000,-1.643387,1.000000,1.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-0.419293,1.000000,0.000000,1.000000,-0.592032,0.415684,-0.452610,8.000000,-0.173202,0.000000,1.359324,0.615388,48.000000,-1.134515,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.152724,0.000000,0.000000,1.000000,0.823086,0.179372,-0.486100,3.000000,-0.173202,0.000000,-0.483035,-0.594190,41.000000,-1.274205,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.419293,0.000000,0.000000,1.000000,-0.592032,-1.176719,2.140451,17.000000,-1.282343,0.000000,-0.763450,-1.079641,71.000000,0.910948,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.733241,1.000000,1.000000,1.000000,-0.592032,-0.477545,-0.483978,3.000000,-0.173202,0.000000,-1.112254,-0.865805,86.000000,-1.922767,1.000000,1.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-0.314517,0.000000,1.000000,1.000000,2.238204,-0.400658,-0.477465,0.000000,2.045080,0.000000,-0.034812,-0.148279,25.000000,-0.944936,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.047948,1.000000,1.000000,1.000000,0.823086,-0.275927,-0.486396,4.000000,0.935939,0.000000,1.561159,-0.008011,74.000000,0.242431,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.418913,0.000000,0.000000,1.000000,-0.592032,-0.001444,-0.482668,6.000000,-0.173202,1.000000,0.294252,1.078269,33.000000,-0.196595,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,1.000000,1.000000,0.000000,-0.592032,-0.360625,-0.486921,3.000000,-1.282343,1.000000,1.349852,0.418256,79.000000,-1.054692,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,0.000000,1.000000,1.000000,-0.592032,-1.014360,-0.462167,16.000000,-0.173202,0.000000,0.036155,-0.476197,84.000000,0.910948,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.838396,0.000000,1.000000,1.000000,-0.592032,1.239704,-0.479538,14.000000,-1.282343,0.000000,-0.923224,-0.107022,71.000000,-2.471550,2.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-1.467051,0.000000,0.000000,1.000000,-0.592032,0.187336,-0.415278,11.000000,-0.173202,0.000000,1.457502,0.286014,42.000000,-0.905024,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,0.000000,0.000000,0.000000,0.823086,-0.084724,-0.476364,9.000000,0.935939,0.000000,0.857998,0.175042,97.000000,-1.044714,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
0.418913,0.000000,0.000000,0.000000,0.823086,-0.593140,-0.467261,10.000000,-0.173202,0.000000,-0.865706,-0.638557,98.000000,-1.214338,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,0.000000,0.000000,1.000000,-0.592032,-1.152071,-0.476055,14.000000,-1.282343,1.000000,0.403095,-0.870406,67.000000,0.861059,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,1.000000,1.000000,1.000000,2.238204,3.858207,-0.473241,10.000000,2.045080,1.000000,1.722007,2.221593,61.000000,-1.004803,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.314138,0.000000,0.000000,1.000000,-0.592032,0.087906,-0.483438,0.000000,-1.282343,0.000000,0.698845,-0.021577,3.000000,0.900971,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.466671,1.000000,1.000000,1.000000,-0.592032,0.570269,-0.479531,8.000000,-0.173202,0.000000,1.901625,-0.476749,16.000000,1.629355,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.942792,0.000000,0.000000,1.000000,-0.592032,-0.273640,-0.486755,8.000000,-1.282343,0.000000,-0.277115,-0.108878,91.000000,-0.266440,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,0.000000,0.000000,1.000000,2.238204,-0.772633,-0.474213,8.000000,0.935939,0.000000,-0.924515,-0.180149,92.000000,-2.062457,1.000000,1.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
1.152344,1.000000,1.000000,1.000000,-0.592032,0.136153,-0.472126,8.000000,-0.173202,0.000000,-1.248268,0.184576,20.000000,1.389886,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.523689,1.000000,0.000000,0.000000,2.238204,1.839857,-0.486180,10.000000,2.045080,1.000000,-0.300177,2.717746,82.000000,-0.944936,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-0.838396,0.000000,1.000000,0.000000,-0.592032,1.881154,-0.475177,10.000000,-0.173202,0.000000,-0.289220,1.392199,49.000000,0.322254,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,0.000000,0.000000,0.000000,-0.592032,0.576564,-0.474429,10.000000,-0.173202,0.000000,-0.032180,0.439607,45.000000,0.781236,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,0.000000,0.000000,1.000000,-0.592032,-0.416536,-0.469981,14.000000,-0.173202,0.000000,-0.754215,-0.001946,41.000000,-0.994825,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.361896,0.000000,0.000000,1.000000,0.823086,0.111740,-0.481776,8.000000,-0.173202,0.000000,-0.600300,0.441619,35.000000,-1.194382,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.047568,0.000000,1.000000,1.000000,-0.592032,0.866816,-0.485755,14.000000,-0.173202,1.000000,1.157833,-0.264161,82.000000,-1.354028,1.000000,1.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-0.733620,0.000000,0.000000,1.000000,-0.592032,-1.324221,-0.479264,14.000000,-0.173202,0.000000,-0.851071,-1.073058,28.000000,0.072807,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.628845,1.000000,1.000000,0.000000,-0.592032,0.434958,-0.476631,17.000000,-1.282343,0.000000,0.049637,0.397999,84.000000,-2.571329,1.000000,1.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
0.523689,0.000000,0.000000,1.000000,-0.592032,-0.972506,-0.477696,3.000000,-0.173202,0.000000,-1.083066,-0.966919,3.000000,-0.475976,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.314138,0.000000,0.000000,0.000000,-0.592032,0.036986,-0.484395,2.000000,-0.173202,0.000000,-0.870484,-0.496103,2.000000,-0.076861,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.838017,1.000000,1.000000,1.000000,-0.592032,-0.354972,-0.475429,6.000000,-0.173202,0.000000,-0.620109,-0.834038,66.000000,1.569488,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.152724,0.000000,0.000000,1.000000,-0.592032,0.570033,2.140465,17.000000,-0.173202,0.000000,3.267383,-0.294296,28.000000,0.481900,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.628465,0.000000,0.000000,1.000000,2.238204,0.911594,-0.485791,2.000000,2.045080,0.000000,0.779145,0.161425,15.000000,-1.194382,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,1.000000,1.000000,0.000000,-0.592032,0.247096,-0.474760,8.000000,-0.173202,0.000000,1.288347,0.809664,48.000000,-0.725422,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.466671,0.000000,0.000000,1.000000,0.823086,-0.293742,-0.483647,3.000000,0.935939,0.000000,-0.090885,-0.899683,71.000000,-2.571329,1.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
1.361896,0.000000,1.000000,1.000000,-0.592032,0.624561,-0.480696,14.000000,-0.173202,1.000000,1.550696,1.500525,63.000000,0.591657,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,0.000000,0.000000,1.000000,-0.592032,1.500833,-0.462519,11.000000,-0.173202,1.000000,1.200217,0.768506,53.000000,1.549532,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,1.000000,0.000000,1.000000,-0.592032,-0.237972,-0.467571,8.000000,-0.173202,1.000000,1.391903,-0.063057,71.000000,-0.785290,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.047948,1.000000,0.000000,0.000000,-0.592032,1.684641,-0.487014,8.000000,-0.173202,1.000000,0.244962,1.858949,19.000000,0.701413,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.838017,0.000000,0.000000,1.000000,-0.592032,-0.859979,-0.485755,1.000000,-0.173202,1.000000,-0.356349,-1.031982,21.000000,0.821148,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.152724,0.000000,1.000000,1.000000,0.823086,-0.287144,-0.484928,8.000000,0.935939,0.000000,0.858381,-0.766538,29.000000,0.491878,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,1.000000,0.000000,1.000000,-0.592032,-0.973269,-0.477113,8.000000,-1.282343,0.000000,-0.737733,-0.798953,0.000000,1.409842,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.104586,0.000000,0.000000,0.000000,3.653322,0.016904,-0.479689,14.000000,3.154222,0.000000,1.449281,0.925632,95.000000,0.352188,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.104966,0.000000,0.000000,1.000000,-0.592032,-0.913530,-0.481956,8.000000,-0.173202,0.000000,1.283056,-0.200479,29.000000,0.890993,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.628845,0.000000,0.000000,0.000000,-0.592032,-0.532951,2.140487,17.000000,-0.173202,0.000000,-0.872617,-0.009689,83.000000,-0.555799,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.047948,0.000000,1.000000,1.000000,-0.592032,-0.294036,-0.463555,3.000000,-0.173202,1.000000,-0.545754,-0.923016,52.000000,-1.234294,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,0.000000,0.000000,0.000000,-0.592032,0.417828,-0.457511,17.000000,-0.173202,0.000000,1.705505,0.519910,99.000000,-0.545821,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.047948,1.000000,1.000000,1.000000,0.823086,3.047803,-0.462361,16.000000,0.935939,0.000000,1.324073,2.103792,55.000000,-0.256462,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,1.000000,1.000000,0.000000,0.823086,-0.267154,-0.479430,4.000000,0.935939,1.000000,0.917302,-0.920568,41.000000,0.900971,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.942792,0.000000,1.000000,1.000000,-0.592032,-1.393336,2.140480,17.000000,-0.173202,0.000000,-0.754318,-0.927830,62.000000,0.651524,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.362275,0.000000,0.000000,1.000000,3.653322,0.083638,-0.480603,14.000000,3.154222,0.000000,1.174856,-0.305664,80.000000,0.581679,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,0.000000,0.000000,1.000000,-0.592032,-0.071914,-0.477818,8.000000,-0.173202,1.000000,1.041295,-0.462252,61.000000,0.601634,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.418913,0.000000,0.000000,1.000000,0.823086,-0.868935,-0.482603,3.000000,0.935939,0.000000,-0.003821,-0.240164,43.000000,-0.016994,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.676223,1.000000,1.000000,0.000000,3.653322,0.235429,-0.443363,8.000000,3.154222,1.000000,0.840554,-0.333047,48.000000,-1.114559,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,0.000000,0.000000,1.000000,-0.592032,-0.594880,-0.477811,10.000000,-0.173202,0.000000,1.154152,-0.003299,77.000000,0.831125,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.943172,0.000000,0.000000,0.000000,0.823086,-0.493009,-0.476789,8.000000,0.935939,0.000000,-0.313126,-0.240166,60.000000,1.220262,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.628845,0.000000,0.000000,1.000000,-0.592032,-0.964331,2.140436,17.000000,-0.173202,0.000000,-0.463165,-1.075960,92.000000,1.100528,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.047568,0.000000,0.000000,0.000000,0.823086,-0.565465,-0.455971,6.000000,0.935939,0.000000,-0.637814,-0.946022,74.000000,0.581679,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,1.000000,0.000000,1.000000,-0.592032,-0.854766,-0.485935,8.000000,-0.173202,0.000000,-0.959211,-0.840073,88.000000,-0.246485,0.000000,0.000000,9.159681,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.676223,0.000000,0.000000,0.000000,-0.592032,0.641638,-0.480970,17.000000,-0.173202,1.000000,1.636098,1.688050,87.000000,-0.186617,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.418913,1.000000,1.000000,0.000000,2.238204,-0.072878,-0.480970,8.000000,2.045080,0.000000,0.381322,0.912054,70.000000,0.791214,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.314138,0.000000,1.000000,1.000000,-0.592032,0.275161,2.140444,17.000000,-0.173202,0.000000,-0.889938,0.888732,16.000000,1.419820,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.152344,1.000000,0.000000,1.000000,-0.592032,-0.075777,-0.457216,8.000000,-0.173202,0.000000,-0.433208,0.052731,49.000000,1.369931,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,0.000000,0.000000,0.000000,-0.592032,-0.752562,-0.478099,3.000000,-0.173202,0.000000,-0.744484,-1.050668,72.000000,-0.855135,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-0.943172,0.000000,1.000000,1.000000,-0.592032,-1.265443,-0.476206,14.000000,0.935939,1.000000,0.346019,-1.274159,27.000000,-0.825201,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,0.000000,0.000000,1.000000,-0.592032,1.814669,-0.483424,8.000000,-0.173202,1.000000,-0.392545,0.119842,68.000000,-0.855135,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.314138,1.000000,0.000000,1.000000,0.823086,0.721609,-0.476249,4.000000,0.935939,0.000000,-0.410488,0.411823,56.000000,0.362166,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.047568,0.000000,0.000000,1.000000,-0.592032,-0.843097,-0.463930,14.000000,-0.173202,0.000000,0.327512,-0.993806,7.000000,-0.805245,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.418913,0.000000,1.000000,0.000000,-0.592032,1.974531,-0.476206,10.000000,-0.173202,1.000000,1.900666,2.071945,53.000000,-0.346263,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,0.000000,0.000000,1.000000,-0.592032,0.721456,2.140436,17.000000,-0.173202,0.000000,-0.228324,0.673721,73.000000,1.469709,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.419293,1.000000,0.000000,1.000000,0.823086,-0.775314,-0.476904,8.000000,0.935939,1.000000,-0.876879,-0.322058,15.000000,1.140440,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,0.000000,0.000000,0.000000,-0.592032,0.288404,2.140436,17.000000,-1.282343,0.000000,-0.251014,0.247174,92.000000,-0.994825,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
1.361896,0.000000,0.000000,1.000000,-0.592032,-1.007387,2.140480,17.000000,-0.173202,0.000000,-0.803492,-0.730476,77.000000,1.529576,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,0.000000,0.000000,1.000000,-0.592032,0.037132,-0.484078,11.000000,-0.173202,1.000000,2.542324,1.354969,95.000000,1.629355,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.524069,0.000000,0.000000,0.000000,-0.592032,0.776521,-0.475589,13.000000,-1.282343,0.000000,-1.490003,0.323966,25.000000,-0.815223,0.000000,0.000000,-0.109174,-0.130512,9.939130,0.000000,0.000000,0.000000,0.000000,0
-0.628845,0.000000,0.000000,0.000000,-0.592032,0.166737,2.140487,17.000000,-1.282343,0.000000,0.117904,0.310108,50.000000,-0.665555,0.000000,0.000000,-0.109174,7.662127,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.733620,1.000000,0.000000,0.000000,-0.592032,-0.610540,-0.479955,8.000000,-1.282343,0.000000,-0.528871,-0.176084,70.000000,1.270152,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.361896,0.000000,0.000000,0.000000,-0.592032,-0.703334,-0.480157,17.000000,-0.173202,0.000000,-0.459916,-0.769452,30.000000,0.032896,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.361896,1.000000,1.000000,1.000000,-0.592032,-0.729332,2.140444,17.000000,-1.282343,0.000000,-0.410082,-0.832891,97.000000,-0.116772,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.733241,0.000000,0.000000,0.000000,-0.592032,-0.240204,2.140458,17.000000,-0.173202,0.000000,-0.308025,-0.210427,83.000000,-1.314117,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
